"Relative Time (Process)","base_config_0118 - system/gpu.0.memoryAllocatedBytes","base_config_0118 - system/gpu.0.memoryAllocatedBytes__MIN","base_config_0118 - system/gpu.0.memoryAllocatedBytes__MAX","base_config_0118 - system/gpu.1.memoryAllocatedBytes","base_config_0118 - system/gpu.1.memoryAllocatedBytes__MIN","base_config_0118 - system/gpu.1.memoryAllocatedBytes__MAX","base_config_0118 - system/gpu.2.memoryAllocatedBytes","base_config_0118 - system/gpu.2.memoryAllocatedBytes__MIN","base_config_0118 - system/gpu.2.memoryAllocatedBytes__MAX","base_config_0118 - system/gpu.3.memoryAllocatedBytes","base_config_0118 - system/gpu.3.memoryAllocatedBytes__MIN","base_config_0118 - system/gpu.3.memoryAllocatedBytes__MAX"
"115369.932998","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115399.937434","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115429.93828","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115459.941971","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115489.944215","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115519.947214","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115549.950063","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115579.952147","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115609.953135","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115639.955504","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115669.958326","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115699.962965","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115729.96649","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115759.969771","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115789.976528","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115819.980794","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115849.984809","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115909.989438","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115939.993728","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"115970.000366","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116000.005073","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116030.007026","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116060.010627","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116090.025004","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116120.028385","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116150.030621","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116180.035328","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116210.036198","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116240.041815","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116270.203136","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116300.228081","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116330.229047","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116360.232045","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116390.236242","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116420.238879","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116450.240577","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116480.242895","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116510.244712","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116540.257898","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116570.261251","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116600.262566","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116630.266078","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116690.270646","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116720.27594","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
"116750.278202","36831100928","36831100928","36831100928","34769600512","34769600512","34769600512","36921278464","36921278464","36921278464","34536816640","34536816640","34536816640"
